"geneid","coef"
"Intercept",139.617020788759
"GHR",-0.055973145220249
"GHRH",-8.67130852522332
"SHC1",0.289293171965801
"POU1F1",-4.45176134543943
"PROP1",0.762649203803075
"TP53",-0.338303063971923
"TERC",-4.33532614342125
"TERT",-29.9421130123982
"ATM",0.384699148166498
"PLAU",-0.116969267814692
"ERCC2",-0.738085397050829
"ERCC8",1.41364079662361
"WRN",-0.0308038255935762
"LMNA",0.0401837743261837
"IGF1R",-0.0336685654946789
"TXN",0.215857850099522
"KL",-1.60759331902298
"E2F1",0.18225305108296
"PTPN11",0.132239537899028
"NFKB2",-0.00744555507803648
"STAT5B",-0.892890147291694
"STAT3",-0.145079350747758
"STAT5A",-0.0863676212437263
"NRG1",0.22576619663897
"HDAC3",-1.54024448924988
"GH1",-0.131736746540839
"IL7R",0.0839191412335084
"IGF1",-0.0985975014792507
"IGF2",0.323418185093597
"INS",-0.371269192714477
"NGF",-0.108048943951013
"IRS1",-0.199017145020512
"PTPN1",-0.406386061030915
"IRS2",-0.025726726517888
"AKT1",-0.426195035747479
"PIK3CB",0.0470321218340234
"NGFR",-0.0961357703414234
"HRAS",-0.278743577080339
"MYC",-0.0200111004172902
"EGFR",-0.392243962015051
"ERBB2",0.954206395961689
"INSR",-0.144771719357068
"NCOR1",0.124668623815775
"NBN",-0.43748308567568
"JUND",0.12690807104568
"IL2",0.616484463022903
"PDGFB",-0.201133864234855
"EGF",-0.661063841098833
"IL2RG",0.372710834007654
"FOS",-0.0274518915096965
"PDGFRB",-0.283310621903997
"EPOR",0.177530908904373
"SST",0.386470900583851
"PRKCD",0.47388191919123
"PPARA",-0.494562907262558
"RET",-0.803463823240795
"PLCG2",-0.389100326926145
"PEX5",-0.383490602478266
"TCF3",-0.708354153911491
"PARP1",-0.12305970216347
"BRCA1",-2.67858753638235
"PIN1",0.113875439966919
"PTEN",0.187772667424942
"CREBBP",-0.169304563476618
"HIF1A",-0.235344763082564
"UBB",-0.576470543424487
"RPA1",-0.290970099358309
"BLM",-2.34628361463551
"BCL2",0.0615184792631589
"S100B",0.0237940222249691
"VCP",-0.248701213511325
"POLG",-0.557375787853257
"IGFBP3",0.07033088315542
"HSP90AA1",-0.0939320002325219
"NR3C1",-0.331656571263677
"EGR1",0.0133687860034301
"VEGFA",-0.13333323965951
"ABL1",-0.266275043494858
"BRCA2",-3.6374090475445
"TOP2A",-0.723247773217776
"TOP2B",0.0756233529895547
"NFKB1",0.32762205717976
"TOP1",0.0111160750716794
"RAD51",-1.91601335407423
"UBE2I",-0.199753808329482
"TNF",0.951948599126547
"PDPK1",-0.62476872622165
"CEBPA",0.114465467383753
"CEBPB",0.0139293856626992
"MXI1",-0.119144619972347
"TGFB1",-0.448312147755639
"STK11",-0.180923048309365
"EP300",-0.187702198105786
"APTX",1.04988886830341
"PML",-0.302171535659274
"GSK3B",-0.697731509688723
"HTT",0.0185720408606836
"PRKCA",0.463048483518275
"SSTR3",0.234710501600068
"HELLS",-0.228185119180837
"APOC3",-0.320896770032203
"EEF2",-0.00670706526537455
"ERCC3",0.0680585207586631
"TERF1",0.59656067927716
"PRKDC",0.0979401568335269
"CAT",-0.344593541436082
"AR",0.380825602290083
"XRCC5",-0.618413418243606
"PCNA",-0.148796494399017
"FEN1",-0.265211033103891
"FAS",-0.173327883395739
"TERF2",-0.233654795386721
"XRCC6",-0.57455145931729
"POLD1",-0.183922716667926
"BAX",-0.0442519926856001
"RB1",0.592252910953105
"EMD",0.163700682839454
"GRB2",0.038409151428972
"FOXO3",-0.0915952801500273
"FOXO1",0.216547619622081
"HSF1",-0.274668384425426
"XPA",0.358629514294071
"MSRA",0.597515027528008
"RECQL4",-0.249740339623557
"SOD2",0.0415342257667588
"SOD1",0.0623933887245333
"FOXM1",-0.175181038783581
"COQ7",0.0747541719710548
"CACNA1A",-0.839630329159615
"LRP2",1.98591097243915
"AIFM1",0.0345067816942563
"UCHL1",0.303436045976003
"APP",-0.264327611662678
"APOE",-0.0878825554772399
"A2M",-0.00361255855132847
"SNCG",0.244319055441289
"PRDX1",-0.00809964085832776
"PON1",0.370742006739906
"RELA",-0.952365577017308
"IL6",-0.0233645028810612
"RGN",0.085918241580512
"RAD52",0.0702315923715942
"TOP3B",0.161298142690599
"ERCC1",-0.624699183066745
"SIRT1",-0.70643447013409
"HDAC1",0.341920191883835
"HSPA9",0.0869318021260985
"GPX1",0.0137268071945308
"GSR",-0.220169595792013
"GSS",-0.260296523477724
"GSTA4",0.0750455375730566
"GSTP1",-0.484489280851596
"HSPD1",0.396129307246265
"HSPA1A",0.00169075345820954
"HSPA1B",0.03178698180301
"PCMT1",-0.385384254981331
"MAPK8",-0.170358076664363
"YWHAZ",0.337437315449411
"PTK2B",0.0328746708669131
"PTK2",-1.50143845959132
"IL7",1.57922920515989
"MAPK14",-0.276529950850237
"FGFR1",-0.105595145785702
"SP1",-0.530255518424783
"FLT1",-0.446738549132419
"JUN",-0.225878538364581
"MED1",-0.0809145099187216
"MAPK9",0.499969039285323
"MAPK3",-0.723855567262217
"HMGB1",-0.141031639155199
"CCNA2",0.0749328073025091
"HMGB2",-0.332848426572262
"MAP3K5",0.0681691319477681
"TAF1",-0.48238415587237
"LMNB1",-0.800433847765259
"SDHC",-0.145239419424731
"FOXO4",-0.145091911131687
"HESX1",0.696283995677293
"PIK3R1",-0.04146558764654
"BSCL2",-0.593055133147331
"AGPAT2",-0.251715946307723
"BMI1",-0.591619198350418
"EEF1A1",0.407956827172852
"TFAP2A",-0.0328035808204611
