"geneid","coef"
"Intercept",97.2520771718785
"LRRN3",0.459143595984695
"LEF1",-0.0799921569452592
"SYT11",-0.279889393873126
"PDE9A",-0.609653643108272
"PHGDH",-0.313717494698474
"MFGE8",0.50320630484991
"BTBD11",-0.0154665786949825
"PDGFD",0.628671640796353
"APOBEC3H",3.5030423277198
"ID3",-0.445088802816029
"GPR18",2.60071541316793
"CEP41",-0.12959943649121
"CAMK4",-9.42764598656882
"MCOLN2",0.439111337613038
"CACNA2D2",1.70763622747216
"SPRY1",0.582506298149307
"MMP28",0.0171202291124906
"LGMN",-0.269014445289806
"PDGFRB",-0.0361982138362978
"VAMP5",0.966889499944663
"ZNF154",-2.11491501710875
"PLCG1",0.615316594576656
"ITGA6",0.750095056115107
"F5",-0.43990864447707
"B3GAT1",3.36373687777986
"TBC1D4",-0.730424911165889
"HAVCR2",0.781302436652596
"STMN1",-1.18928676427708
"ICOS",-3.74450874894757
"PYHIN1",3.43395622002192
"PMEPA1",-0.00960125000488427
"AHNAK",0.176241574127281
"CD22",-1.05365738987623
"PTGDS",0.135710817527595
"KLRF1",0.612255830521453
"PTGDR",-0.120511899907957
"AXIN2",-0.0835632253639049
"CNN3",-0.928913664782267
"BHLHE40",0.105128584227551
"APOBEC3G",-0.00333592029392606
"ZNF256",-0.269375012277095
"EOMES",3.32387646138498
"SYPL1",-1.92689461087181
"SERINC5",-0.158296072933255
"BTLA",-0.679934133248526
"TLE2",0.234871918929049
"GPA33",4.68777795283304
"CMKLR1",0.484124891545918
"MORC2",0.954400706621832
"TRAF3IP2",-0.15530074647587
"ZNF671",-0.993100664747998
"PLBD1",0.0512601776582654
"MAL",-0.604417316817109
"UXT",0.521521746455919
"BNIP3",-1.27754322506854
"ARG1",0.417370945600642
"ASGR2",1.25871722273689
"CAPN2",0.125374752786446
"TMEM97",-0.0200936275620312
"PACSIN1",-3.49073244386695
"DPP4",-0.257144505993541
"GLIPR2",-2.35047126466043
"TSPAN2",-0.0135146268251953
"URI1",0.833543154895882
"LRPPRC",-0.0193893130477053
"CHI3L2",-0.975950379996285
"SLC26A8",-8.78150512882934
"CBLL1",-0.233618927123108
"CPA5",6.89029438424511
"FAM153B",6.5928356173041
"RNASE2",0.386556656166416
"AKTIP",0.800517973063354
"NREP",-0.895190591746498
"CD163",0.0731410107794032
"MRPL45",-1.29227519894505
"EIF4G3",0.457073920852336
"ADPRM",2.70126518417998
"GDPD5",-0.460894600605819
"CDK4",-0.32116861406661
"AARS",0.566688833047643
"PRDM1",0.615249498370131
"H2AFY2",-0.0329693728770599
"CTSW",-0.673149589397012
"AKR1C3",0.266448062392054
"SLC27A3",-0.611103046245964
"ADK",3.76240860287171
"EIF2A",-0.404380188117193
"SLC38A11",3.66548400786082
"MSC",0.253423209853459
"TIPARP",-0.793183672896407
"LINGO2",0.00848022301930512
"ZDHHC9",-0.492163356052538
"TYSND1",-0.53842203471842
"ZNF480",-0.972425110801451
"ACTA2",-0.0011605661254222
"ZNF683",-0.394570012584414
"TNFAIP6",-0.241445993653046
"CD86",0.277061563981255
"PRDM8",-0.777874346287902
"VNN3",-1.84814143571561
"TTC39B",0.466826043818206
"CIAPIN1",-1.21958838725165
"NOD2",-1.57361973820149
"PIK3C2B",-0.187945460245129
"TCN2",1.02481600945308
"PAFAH1B3",-0.136262113495446
"FOXD2",6.98384325236224
"TNIP3",-14.7490138580624
"NSMCE1",-0.86593360513961
"PRSS30P",-2.1312199094408
"CLSTN3",-0.239305069093423
"P2RX5",1.92915904074066
"RASGRP3",-0.199888581564248
"JAKMIP1",-1.33540258355258
"DUSP5",0.0242825767978725
"F13A1",0.438028446864628
"C1orf109",0.785155097193314
"PAQR4",-0.560614561354078
"SRBD1",-0.350320960319551
"SERPINB1",0.312075205428171
"LILRA5",-0.837297605901313
"ABCC3",0.200629108726941
"APOBEC3C",0.284089945315398
"ITGAM",0.769454925901172
"ITM2A",0.499213323967829
"PPP1R3E",-0.165847061185587
"NET1",-0.427613032977666
"TRMT5",-1.39091064945849
"CYP1B1",0.444475353450761
"NFKB1",-0.456777960895539
"TCTA",-0.0452686922971168
"PIGN",-0.636605556996234
"TCL1A",7.34344772133239
"LAIR2",-0.358259669107935
"SEL1L3",-0.420925404004675
"CLEC4E",0.738636239002348
"KLHL34",5.86320184685633
"TTC16",2.95935856324401
"S100A12",-0.099693082111581
"THBS1",-0.574213576948754
"DGKG",-2.52713583688792
"ZNF385A",-0.384364948242122
"ERCC6L2",1.25344216570205
"PHTF1",9.75483343369168
"TP53I11",0.574200971896168
"DRAXIN",-6.66710079201642
"RPL28",-1.40658229505571
"MIS12",0.361137486572042
"DYNLT1",-0.0197652991565305
"FGF9",1.81524401017651
"U2AF1L4",-0.607315345596828
"DENR",-0.120856244396786
"CYP2E1",-0.734111378248659
"NCR1",13.4225087156426
"TGDS",-0.821737209451737
"PIGP",-1.42022465924881
"KRI1",0.0402610906189268
"SORCS3",-12.3019338433949
"GYPE",0.470064684250029
"CPQ",0.171736223609777
"FKBP11",-0.361166353439623
"OASL",-0.852342209362468
"MYD88",-0.173360314714717
"AGPAT3",-1.84612698012292
"ARHGAP15",-0.279964732250998
"PAM",1.41566721522023
"ITPKB",-0.621974790972663
"RPSA",-0.649445068075835
"SH2D2A",0.997837508091658
"CD37",-0.117841249235204
"SFXN4",-0.565710320655785
"ADAR",-0.589293336894226
"AGAP1",-1.97368857083228
"WDR1",-0.612007034358711
"IQCG",-1.55503705622372
"SPPL2A",1.63917869646886
"RBFA",1.82822672169803
