"geneid","coef"
"Intercept",53.0695308170893
"KCP",0.409316204125748
"PALM2-AKAP2",-0.178061266832554
"CELF6",0.134347614977844
"LOC101927974",0.269731886647671
"DNAJC3-DT",-1.26991404668496
"ULK4P3",-0.583061818372993
"CYP4F11",-0.0561049563789347
"IGLL5",0.0335247679858773
"CADPS2",3.70658592073375
"CDCA5",-0.110834902302338
"CDKL3",0.329410506095589
"LINC01881",-0.273614351351444
"TOMM22",0.0310211368918811
"SPIN1",-1.37306627607898
"SLC25A44",-0.108865035781008
"CLEC11A",-0.578998149588886
"POC5",-0.6277459997289
"EGR2",-0.122995886137483
"RPS19",0.251158450094434
"SLC25A23",-0.0199298596640244
"FAM149A",0.338914926655733
"PTGIS",-0.0286362608845966
"SYCE1L",1.12044767421697
"RGPD1",0.173715565933164
"TFAP2E",0.124366805755429
"TOGARAM2",0.432759618011791
"BMP2",0.190170824644513
"SUMF1",-0.368857133706893
"MYO3B",0.642582884734899
"SNAP91",-0.114850589828395
"PHLDA3",0.325048554020792
"CNNM1",0.0114242970835387
"DUOX2",-2.58171423607702
"ADGRB3",0.184374957004508
"SCIN",0.59084885658854
"TRIM62",-0.158298748578656
"RPS3A",0.19926392342275
"LY6K",-0.784201574078049
"C6orf136",0.0264382552072854
"C1QA",0.0439236778847977
"PYHIN1",0.205127202648816
"KIF7",0.106416749234082
"NOL4",1.11658985046923
"BEX1",0.258439317095032
"ZNF780A",-0.267643371367205
"THG1L",-0.849379784876667
"TMEM140",-0.00652869586985088
"TMEM173",-0.759368961827543
"ELOVL6",0.0968702300528893
"CCDC163",0.00711415912734002
"HCG11",-0.537197426275123
"SCN4A",-0.744505447561169
"CDKL2",-0.351369576409076
"TRAPPC4",-1.06268864631351
"PTPN3",-0.598885453887481
"USP6",-0.573718447921257
"HERPUD1",-0.0703757601166316
"DTX4",-0.100112145181843
"MAP7",-0.191466261783041
"KCTD21-AS1",-0.262846600070486
"TOX2",-0.074732642652596
"RXYLT1-AS1",-1.12477395731819
"PCDHB5",-0.440983731517679
"TRARG1",-0.0107426006534058
"PTPN12",-0.450679632030922
"HERC4",0.0759583242592145
"PWP2",-0.089909161698521
"PLIN5",-0.00329304298551466
"CKMT2",0.383609726684346
"SEMA3E",1.6722063632753
"TAF6",-0.666786862347647
"GLS2",0.52345334113236
"CCL13",0.205836214698133
"PPP1R13L",0.231874096852152
"MAP1LC3C",-0.170345489994152
"RRN3P3",-0.156438339515872
"HBEGF",0.184903700022578
"THOC5",0.60943527310025
"DIO2",-0.162389281658036
"TEX22",-2.66635371679368
"PANX2",-1.5936659537245
"ZNF300",-0.118709341684961
"TIMP2",-0.344221156411468
"AHNAK2",0.0991010877760216
"OSGEP",0.184166975943673
"RAB30-AS1",-0.335305731748526
"GSTM3",0.448788728276877
"SURF6",-0.0523761045683666
"PIK3IP1",0.232924560816743
"NKAP",0.992241573727943
"ZFP57",-0.270574556367319
"ZNF549",-0.681998155371561
"MGAM",0.934254604433209
"PNCK",-0.0183783742063035
"MBD4",-0.176278711977749
"F13A1",0.0481013293149154
"GABRA4",2.0868345717104
"CCDC92",-0.698101834128269
"TP53RK",0.18810466419281
"WSCD2",0.0787088911947788
"MBL1P",0.0142924359844593
"VASH1-AS1",-0.672349018828812
"THAP9",0.0280085214634454
"DNM1P46",-1.2808198766091
"CPZ",0.0599720394063132
"LRIF1",1.29264049429499
"MAN1A1",0.116752766474445
"CLUHP3",-0.0107573404506698
"MEST",-0.39333099473758
"SCG5",-0.459608473051999
"GRIN2C",5.22912896336427
"FAM66C",-0.00112228069596439
"MSH2",0.228595606022619
"PRDX2",0.0369124065253525
"EVC2",0.258691432153811
"RADX",0.505398192936886
"RANBP17",-7.88989767699932
"RHPN2",-0.505601128007537
"MOB3B",-0.290180341415152
"APTR",1.41242462838901
"LINC01235",-0.113173226509306
"PLGRKT",0.728183728270317
"ZNF266",0.0996431209574293
"NLRC3",-0.59573434450877
"SIRPB1",0.827768519901476
"PHKA2-AS1",0.399790605793451
"HHIP-AS1",-0.575880745987154
"INS-IGF2",0.107303760313738
"UPB1",-1.87121787711675
"MEIS1",-0.12613941370386
"SMAD7",0.0772386092070498
"BPGM",-0.724102228902923
"PDCD2L",-1.15115568353577
"TTTY14",-0.304320865111859
"PROS1",0.563057974859959
"PRELID2",0.227872373677748
"RFC5",-0.191472314737633
"DCK",0.373232491008116
"CD1D",0.419796615511238
"GALNT14",0.24671723325388
"NEFH",-3.43401930556983
"ELF2",0.900673905042757
"CCDC181",0.463630903276867
"SKIV2L",0.0422853373939907
"FARS2",-0.159528117873258
"TUBGCP6",0.78479945069416
"TRPC4AP",0.864502525599147
"TMEM255A",-0.371355756730082
"CLU",-0.29803479215018
"JAGN1",-0.0864199453726021
"NRCAM",-0.335455407179889
"GP1BA",0.675353803296665
"A1BG-AS1",-0.0160122319963519
"DNASE1L3",0.0830882245307053
"ALDH8A1",1.73935797204493
"TBC1D2",0.107066243478148
"LOC101927100",-0.478578466298714
"NGF",0.20529935694826
"NKILA",-0.824806116592188
"WISP2",0.695600041977975
"GALNT3",-0.318735653195569
"RAC1",-0.163665168786779
"RAD1",-1.7500834060472
"GLUD1",1.42138140514576
"HEATR6",-0.805722729968322
"TREX1",-0.213597978927536
"STX3",-0.396686210047137
"PCDHB2",1.75333954142603
"ATP6V1B1",0.431227048120168
"MRGPRF",-0.739302730545626
"CELA2B",0.040276924230107
"ZNF639",-0.615398911293773
"DNAH7",0.917722561629773
"RPL23AP7",0.476088023318093
"SLC2A4",-0.0519957788723799
