"geneid","coef"
"Intercept",71.6900077480169
"HBB",0.122849921149217
"HBA1",0.0708632222139711
"DUXAP8",8.07963722510065
"EYA4",6.42447140493528
"HBD",0.265049832581937
"HOXD8",0.135209275347912
"PON3",3.78417919877593
"HOXD3",1.00917533906729
"ZNF551",-1.69649794827464
"VWCE",0.208762055547756
"SPRY1",0.260756625073129
"CHMP1B2P",2.2878490400384
"SOX17",0.214935260809863
"PURB",-0.0402261456373929
"FOXD2-AS1",0.66699671354796
"S100A13",0.04930289016164
"TFPI2",0.24210101692988
"TAS2R20",-0.902964907203435
"CLEC2B",0.653152688571672
"TFF3",-0.105200769150312
"TBX1",-0.498857359418672
"TSSC2",0.449724040809136
"EDA2R",4.52509819775179
"TRHDE-AS1",-2.3867599787639
"FAM193B",0.278763326309434
"HOXA7",0.866689570940651
"HOXA-AS3",1.36744461020091
"ZNF649",-0.0131708238302392
"PARP10",1.10519189080107
"DYNLL2",-1.09832731241882
"RBM12",-2.35375282238013
"DPP4",0.531413648163306
"E4F1",1.0013907883815
"DNAAF1",-0.404040701333614
"CLDN15",1.29751188960263
"RORB",5.25883445872704
"HADHB",-0.111824785864229
"USF1",-1.72757352981257
"N4BP2L2-IT2",-0.730137483579032
"MANEA-DT",1.38309565506511
"TAZ",-0.0789187592183955
"WARS2-AS1",1.81565890498063
"TUBB6",-0.546366869860753
"API5",0.0916537381334792
"ADO",-0.823286049262532
"NOSTRIN",0.85012122398533
"MFAP4",0.128481789694459
"NOX4",-0.717422508798629
"RBAK-RBAKDN",-1.06260795264973
"SNED1",-0.467277931460521
"SRGAP2",0.122070715326187
"CP",0.893343015900032
"LOC101927164",-0.0860343123619007
"TRMT5",0.696978673505771
"ADAMTSL2",1.1562867886597
"MRC2",0.312076994416513
"PMFBP1",0.191369916380166
"PTGS1",-0.745169370832066
"MAD2L1BP",-1.68717249569193
"MIR17HG",-2.19785489205736
"LINC01116",2.43719699523832
"ATP6V1B1",0.289111939980285
"CDK10",0.598338818611835
"SAMD11",0.993809182781985
"RIPOR3",1.61891412704103
"SATB2",3.47673320478315
"TSIX",0.363506420900342
"ADRA1A",2.82594141462876
"PDHB",-0.11904998637387
"LINC01481",-0.38307058349477
"USP50",1.01316087101467
"PCDHB2",4.70734389956157
"CCDC17",-0.493637670919554
"FBXL5",-1.72428365286509
"SH3GL1P1",-0.0273193677914194
"LINC02615",0.604634376557623
"CASKIN1",2.40484555930436
"LUM",0.155611751937893
"GNPTG",-2.29532110691643
"PPP1R2B",-0.284641442403896
"MRPL35",0.839146630061373
"CHST7",1.4843038549507
"HS3ST2",1.42820338509818
"RPUSD2",1.0279556793809
"MMP17",1.20975399328486
"PIK3R4",-0.306903280231676
"NAIP",0.113450601313918
"SFI1",1.07515720609826
"ZNF229",-0.590239082320958
"RSPO4",1.02931918833418
"KTI12",-0.0147422503874385
"CLDN11",-0.620495227346251
"NAA30",-0.105420269616662
"TBCC",-0.267122314046909
"MIR3074",-0.331393859787074
"LINC01122",2.65127046894503
"IL16",-1.79732999651855
"PPP2R5E",-0.890999407242233
"FAM78B",2.21988597622815
"TMEM91",0.743768799716526
"SNORA72",0.116332939042815
"LTBP2",1.30209455410336
"ZNF518B",-6.07505788327517
"SAPCD1-AS1",-0.887930653880494
"MAP10",-4.64073682713619
"CENPBD1",-1.09260875983662
"DLL4",0.0380105554800631
"FBLN2",0.756729278662199
"TRIM22",0.385853106294018
"LOC101927100",0.396462668081869
"SFXN5",-0.310933566636799
"DNMBP-AS1",-0.999205943382655
"XPO4",-4.91269039731487
"OXER1",-0.636116737469103
"LOC153684",2.44134705875338
"ZNF678",-0.436027356488734
"ST3GAL6",-0.627451815675695
"MIR3661",-0.119989473366776
"PLXNA4",-0.504044228004247
"DLD",0.177429128764227
"MCM3AP-AS1",-0.861243621895944
"TYW1",-0.245383296499535
"NFX1",-0.153529809592239
"ANXA3",-0.290730112206747
"LOC105376114",0.458169937063402
"TRMT12",1.55296795397907
"ABCC2",1.89164724389376
"BMP8A",1.30182418256835
"GNE",-0.513220415084755
"DNAH17",-1.86179448541668
"TRHDE",-1.75154930390989
"KCNH1",3.20400122887184
"AZIN1",-0.878683226849014
"NPRL3",-0.737953994170968
"VGLL4",-0.736856689443354
"LPAR1",-0.816536055641133
"LINC01176",1.59910413757738
"MIER2",0.387911701998944
"HUWE1",0.586311409122187
"CCDC175",0.530999849860918
"SNORD35A",0.0248857561686788
"IDUA",0.535407306785662
"ACADL",2.71149470702787
"CFD",0.265862380515651
"NAPSA",-2.41701350683727
"RTN4RL2",1.58105564115004
"SH3GLB1",0.11870350003321
"VAMP3",2.0378116413233
"OPA1",1.66206827199841
"SAPCD1",-0.0582554764680033
"LOC101926943",0.109806564951215
"EGFL8",-0.816608819604895
"NSUN6",0.243123723182434
"C9orf66",0.264178612569573
"CFHR1",-0.0700298608669363
"ARHGAP22",0.650014984998026
"ZNF680",-2.30642553105733
"FUK",0.411860609455445
"SGK2",-0.584435467864272
"CRSP8P",0.455887786840188
"CENPO",-0.871055685386899
"HSD17B7P2",0.119497589578972
"PPCS",0.000160475110576833
"FRG1",-2.8063118277513
"SIAH1",2.0327426225284
"SSX2IP",-3.58992601294543
"SDHD",-1.09001732290142
"CDKN2A",1.50245232048515
"MLPH",0.324405184016463
"FAM24B",0.153611563887384
"MKNK1-AS1",-0.997932967070004
"USP38",-0.497609979111117
"ZBTB2",-1.07537209656675
"TRIM9",3.46563876365345
"MED4-AS1",0.0659713067525871
"SNW1",1.00790770285151
"MARCH1",2.48108995538002
