"geneid","coef"
"Intercept",94.2751130860981
"EYA4",6.89836076888405
"HBB",0.101626038382307
"HBA1",0.0170945941077072
"S100A13",1.31488041595621
"DUXAP8",8.96721880400573
"CLEC2B",0.534518854679258
"MAD2L1BP",-0.380770807808306
"TAS2R20",-0.982069527618262
"ZNF416",-0.0158903948287701
"SPRY1",0.391172650254137
"PCDHB2",5.88386489117302
"TAZ",-0.252389619164239
"PMFBP1",0.366166605739069
"TSSC2",2.23113276273445
"FAM193B",0.585877192658822
"ASB3",0.0277435159587853
"ITGBL1",0.100216517904033
"NPIPB13",0.329726576955407
"MRC2",0.611894589366417
"TMEM81",0.158550100380782
"CASKIN1",3.94314085731921
"SNORD38A",0.340843224636048
"DGAT1",0.25927060445873
"E4F1",0.36141361333611
"DNAAF1",-0.661715394501897
"IDUA",1.2705052290581
"N4BP2L2-IT2",-0.162493715158152
"USF1",-0.0105972882717024
"HOXD3",1.44638611125068
"MIR3661",-0.0316734465545277
"MANEA-DT",1.11054284469716
"BHLHE22",0.960351972554846
"VWCE",0.990014149881115
"CP",1.28317339876475
"GNPTG",-1.20001653689149
"HBD",0.502072470419545
"WARS2-AS1",1.95311625606723
"LINC01176",0.878600882572916
"SAMD11",0.881711496283102
"ELOVL7",0.0866538311173099
"CDK10",1.03828412151306
"LINC01481",-0.479453134125606
"MIR17HG",-3.05658217952712
"TBX1",-0.921302265808145
"ZNF678",-0.0194515725321196
"NOSTRIN",0.276243238879719
"PARP10",1.49749692951383
"C6orf163",0.929549223282752
"SRGAP2",1.19941547460529
"TMEM116",2.57583392425956
"OXER1",-0.217774128817339
"CLDN15",0.413682281898193
"ARL15",1.23698520093323
"TDRD3",1.44293608478644
"SNORD35A",0.109601646284232
"ANXA3",-0.435153149763538
"PCBP1",-2.05934740988958
"LVRN",-0.301737797301303
"PDCD1LG2",1.94405418237798
"HOXD9",1.40966929673817
"FAM3A",0.0557518270188874
"LOC153684",3.43005060756822
"PDE6C",-1.34586178537942
"HSPA2",0.0246875625925681
"RIPOR3",0.810315004908485
"MARCH1",2.20470594976916
"MFAP4",0.0682385853860063
"KTI12",-0.125563631128395
"ZNF304",-0.31378522927852
"EDA2R",3.36801812820525
"OXCT1",-0.0806046357968181
"ABCA10",-0.320211191069836
"CFHR1",-0.394998938604377
"FUK",0.388779883990723
"CC2D1B",0.188516613654399
"ZNF720",0.266415229384953
"DND1",2.04095438590038
"OMG",2.22429056229748
"KCTD13",0.121100816833949
"IQGAP1",-0.90146635687568
"TAX1BP1",2.19771119300373
"FMO3",0.0207510310678358
"FOXD2-AS1",0.508535852995961
"PAMR1",-0.576873541429978
"POLM",0.300639506405619
"SNORD32A",0.514035893854105
"ADAMTSL4-AS1",-0.241638561549555
"EGFL8",-0.350830257452247
"ZNF26",-0.940798398264
"BMP8A",0.93983569546012
"LTBP2",1.48717506274372
"MIER2",0.47857644244076
"IL16",-1.31372631494653
"SOX13",-1.88031182094085
"RHCE",4.51871120968998
"CYP21A2",0.0882119014872739
"CENPBD1",-0.973390364293633
"CFD",0.440205686260486
"SAPCD1-AS1",-0.534841401874687
"LINC00174",0.220968848367121
"ZNF519",0.225819221969428
"HAGHL",1.63622518739238
"CENPO",-1.18064642927667
"CHST7",1.6634735679715
"FBLN2",0.908544826349853
"LINC01116",1.24113235798856
"CHSY3",-1.55179790058742
"LAMTOR4",-0.0886762910643355
"PRR3",0.426611832400997
"PHKG1",-0.104886770022068
"MKNK1-AS1",-0.185297033859087
"DCBLD1",1.37168526136044
"ST3GAL6",-0.558805823354778
"ZNF680",-1.62931491740841
"FAM27E3",-0.032378029952846
"CEMP1",0.0986693347487667
"FTX",-0.253611619255836
"C2orf27A",2.93308017058165
"ZDHHC8",-0.0983215371645786
"DNAJA2",0.502328430892159
"PLXDC2",0.610555233768261
"MUSK",-1.31336766180776
"GDF15",0.31994940455144
"LSMEM1",1.21522555333348
"USP38",-2.23785600271359
"GUSB",-0.178884226455931
"CTSK",0.380896218531588
"SIAH1",0.857025912525878
"CCHCR1",0.129130822604479
"EZR-AS1",-0.121156609280195
"ZNF551",-2.40340835944093
"MAP2K2",-0.226296946901396
"CLDN11",-0.322680037594211
"SULT1A4",-0.271619266362239
"MIR99AHG",-1.56705184151107
"BGLAP",-0.0959247027547279
"PGAM4",0.0722266296436577
"ATP6V1B1",0.352784826587529
"MED15",0.930919516543299
"HS3ST2",1.88311136705121
"LINC00115",-0.766867181331283
"STK11",-1.63613270082078
"UQCRC2",0.0374463980022274
"CDKN2A",2.07217985114762
"ZNF35",-0.946121002917566
"ANXA2R",0.295491431726992
"DALRD3",-0.243683937016848
"HOXA7",1.23131164261738
"RBM12",-3.24430966314863
"MIR3074",-0.224233625660926
"STK39",-0.0220432604775848
"LOC101927164",-1.11965597413309
"TAL1",0.23903013189477
"CTNNA1",-1.59009684702597
"NFKBID",0.41192510699208
"MMP17",1.00392424795276
"ZNF649",-0.587756481507034
"INE2",-0.239805615230378
"ESR1",-1.78657382068898
"TRIM9",3.97485628953682
"C16orf70",1.14319314591936
"MELTF",-0.907036045784441
"CFAP44",0.477810064201416
"C16orf89",0.122312102375582
"SMIM29",-0.784993263773027
"LSP1",0.215025278642521
"TRHDE-AS1",-3.6469281105039
"MAP10",-4.44354425322556
"PTGS1",-0.785730428258715
"ZNF563",1.84740826004359
"MCUB",-1.08935896122033
"AGAP5",-0.142551385834482
"PQLC2L",0.592734834673758
"TTC21A",-1.21528887163972
"SMARCD1",0.879677735139804
"TRHDE",-4.05588170708826
"CLIP1",0.725235319161735
