"geneid","coef"
"Intercept",68.7221426071812
"NSUN5P2",-0.395750001996681
"HIST2H2BF",0.0279076119076832
"MTRNR2L8",-0.579954577989581
"PEX11A",-0.285499218483258
"SLC25A29",1.8354862380834
"ANKS3",-1.3478261814121
"MAP10",-2.76966226801699
"MEI1",6.05674956380881
"IKBKB",-0.303080694639942
"RTL10",2.14086506766227
"DRD4",2.8533065298966
"FOXD2-AS1",-3.88615444381412
"MTF1",-0.461932271596165
"FBXO45",0.148055110553583
"CASP17P",0.35684531550872
"PCDHB4",1.08475306086
"HLA-F",-0.13169182057121
"ANKRD37",0.17562830353972
"PGBD4",2.50889017837981
"PHLDA3",0.614728728445667
"TSNAXIP1",-0.63952378592058
"ZNF696",-1.06935507240985
"DEPP1",-0.0171611472861415
"ICMT",0.102140686538271
"PLEKHA8",0.765138713119811
"SLFN11",0.127931645982283
"ZMAT2",-0.0153147793158921
"ATG12",0.265496382702661
"PYHIN1",1.17135066689982
"RBM5",0.0118513486046055
"SH2D2A",0.0229444575613566
"KIF7",-1.99031381893304
"NLRC5",0.195532352064153
"MIR6891",-0.245291855247683
"CCDC43",-0.24242748639494
"MMP23A",0.0949380887035562
"TIGD6",2.50169291376498
"DARS2",-1.76213095436835
"RNF112",-0.213337536677778
"PJVK",1.66863305830173
"WDFY3-AS2",-1.90638695208271
"GAS6",-0.443307434253909
"TRAPPC4",-0.981365604537193
"METTL2A",0.593721380553947
"LINC00869",-2.65115453149267
"CHRD",-1.52933644393165
"TSSC2",0.641040364313472
"HMGCR",-0.507218096449336
"AGAP12P",0.104547124445487
"B2M",0.097189023806964
"ELAC1",0.34173022909533
"SNAP29",0.360926471792734
"PDE1A",1.27078385501969
"CXCR4",0.152621712113124
"MYCT1",0.139173320633821
"MLEC",0.373437554594552
"SUMO2",0.202151281557816
"MEG3",-0.721715054846411
"SMU1",-0.36887976415093
"ARF3",-0.912853110007102
"B3GNTL1",-0.988965647619085
"PDE1C",0.0474776733922373
"FAM50A",-0.0735469108625853
"PDCD6",-0.18731292029221
"HSPA7",0.209748506056913
"ITM2A",0.732727671256858
"PRKAG1",0.673205091205122
"GPSM1",0.283893345452119
"CBLL1",1.28979629810385
"LTBP4",-0.739864229720773
"PCDHB16",-0.560594601966295
"PRPF6",-0.205234374649361
"UBLCP1",0.332625483113001
"ECM1",-0.0323659776535445
"OSGEP",-0.609834971719872
"ZNF669",2.6370639850286
"RRP15",-1.26873180544293
"ZNF549",-4.72402421709946
"C1orf35",-0.50764265150916
"LOC100507642",-3.31463367501598
"XIST",0.12567778321592
"HMBOX1",-1.84042468343511
"CARD11",3.34311234927361
"LOC101927164",2.37920553765066
"C2",0.27056327567946
"WNT11",-0.710615010531331
"DHRS7B",0.137352954486763
"STARD7",-0.255989723246216
"TUBB1",-1.40776465042584
"SPRTN",4.50310337282538
"IL15",1.9204395333624
"ZMYND10",1.4263489268104
"FAM66C",-0.744550103772376
"GLT8D2",-0.900433378300607
"RADX",1.3204297329518
"SPTY2D1",-0.218247069612456
"EXD3",-2.07162377208297
"LINC00960",0.280551867711422
"DUBR",-1.11125674419766
"TOR1B",-0.0613553402721814
"ZNF266",0.238064663276083
"MIR1184-2",0.168472292279312
"COPG2",-1.0965797252338
"INS-IGF2",0.263956996723822
"H1F0",-2.05986062189657
"SDHAP1",0.573134701302432
"MMAA",0.000580775259761114
"HOTAIRM1",0.726018467637696
"PIGM",-0.0847181337055316
"CENPN",-1.06922552984533
"ITGBL1",0.388635915117331
"GSDMD",-1.30920065957163
"PCDHA11",0.900181358435
"NEFH",-4.9466330084055
"CELSR3",-6.7932064812111
"LOC101929718",0.677595363828507
"C7",-1.57881686898371e-05
"PABPC4-AS1",-0.88310702133653
"PLK2",-0.0992981227647958
"NDUFA4L2",0.0812120196269343
