"geneid","coef"
"Intercept",37.1154876596812
"DCLRE1A",0.859619669211394
"CRABP2",-0.0121186378504983
"HIST2H2BF",0.156612327130038
"CXorf56",0.558323998963646
"CCNJ",1.5888789404042
"AHSA2P",0.68067087972417
"HOMEZ",0.513952201670242
"MTRNR2L8",0.168018442454093
"PEX11A",-0.315089395771044
"GOSR1",-2.08842720960354
"MAP10",-5.31174968422752
"HBA2",0.0479182936914091
"RTL10",-0.527793300815987
"MOV10",-1.46798525022631
"PCDHA4",0.316263180245759
"MTF1",-2.22858731040385
"FBXO45",2.38670459025296
"MMP2",-0.584684926198904
"NDUFC2",0.35660910591437
"CASP17P",0.665773980150118
"PGBD4",4.72564819048202
"POLR1A",1.8026169617153
"ICMT",0.238265928979036
"SLFN11",0.0561117419567249
"RAPGEF3",-0.294309588926435
"APEX1",0.0898142202320034
"FAM193B",0.15423257298537
"C19orf66",-0.924009303645529
"GATAD1",-0.104856365233444
"SLC25A20",-1.44337986507114
"MAN2C1",1.27659001294114
"METTL2A",1.2152431421475
"USP5",-0.020827063589883
"STEAP2",-0.508050711886418
"HRAT92",2.54615760605927
"ZNF200",1.10672903088873
"MEG3",-0.659284630821309
"SMU1",-0.865810138257695
"CFAP44",1.49973987312694
"B3GNTL1",-1.03032726029194
"PDE1C",0.234411478548269
"FAM50A",1.5313031824822
"ITM2A",-0.874389287251791
"PRKAG1",0.960498638004596
"LTBP4",-0.789078550193414
"PCDHB16",3.0255641227766
"PRPF6",-0.415964275116315
"OSGEP",0.956898724729676
"ZNF669",0.589067970401732
"VKORC1L1",2.3466325531715
"LINC01315",-1.11496676403079
"ZNF549",-1.47548900065689
"TRAF3IP2-AS1",-0.198200799694181
"XIST",0.00566926515922675
"KLHDC10",3.12418388635583
"EIF1AD",0.900389192768464
"WNT11",2.5491291790709
"RIOK2",1.96477231620515
"DHRS7B",-0.0892526521510977
"TUBB1",-1.38772842963911
"IL15",4.0609372139669
"RADX",6.58120205370107
"SPTY2D1",-2.59047531999252
"SH3GL1P1",1.4666146537148
"TOR1B",-2.46541100023776
"ZNF266",0.440296890803602
"COPG2",-1.35882175095078
"SDHAP1",0.476135517681263
"PIGM",0.975657769623104
"GRAMD2B",-0.298968044193181
"DDAH2",-1.04271996071393
"NEFH",-2.54957719027894
"CELSR3",6.53398767146878
"GATB",-2.06077320839784
"MRPS17",0.0610781089411619
"AZIN2",-0.166855943471452
"NRBF2",-0.164233502991859
"PLK2",-0.2007204545101
"THUMPD3",3.05689830100548
"INO80B-WBP1",-1.47629484129373
"TFCP2",0.0403988703887924
"LOC101928525",-1.28775968440952
"STOML2",1.99225608473132
"EPOR",-0.101548919932651
"ZNF551",-4.16744452687757
"TOE1",0.150446623015983
"ITGB2-AS1",-0.689512411453635
"KLF6",-0.487853197456348
"APOBEC3D",1.13372587957798
"EPRS",1.17317280818326
"AHCYL1",-0.0925347212483353
"RPL35A",0.0388416267593439
"TRMT5",1.94854723790724
"RPL34",0.0141697910266796
"PCDHB2",0.40628127063984
"PSKH1",1.10415181549932
"STX4",-0.0278425848367402
"ARRDC2",-0.438116367670436
"FGF17",-0.306334552870223
"HK1",0.862887342708751
"LOC100506142",-1.12796092437064
"TPM3P9",0.081152107774571
"KCNRG",-1.55493195246292
"KLF3-AS1",-1.03545927046808
"C18orf21",-0.789384807094465
"TULP3",0.087469847554661
"CYP21A2",0.0394789286854451
"MSANTD4",-0.783817810302095
"FMO2",0.0733642200073575
"ZW10",1.49171799155508
"SETBP1",-0.282684074513945
"COL13A1",0.855672338558372
"TNFRSF10B",-0.248418801944614
"WDPCP",-3.86425330918305
"TSHZ2",-0.519416270765173
"MRPS18C",-1.25530076076027
"KDM3B",-0.109040154507108
"ZNF697",-2.6877679001855
"TRMT12",-3.04832071071131
"MAP3K7CL",0.222062153405512
"ITGA10",0.305471653077194
"NME3",-0.409677820596539
"TMEM209",-2.59834410442932
"PLXNA3",0.0400911793600339
"SNX29P2",-0.156200142862657
"PMS2P3",0.0233656298422909
"HBA1",0.0901051146424353
"CYR61",0.0326276673517522
"ARHGEF7",0.996449531130859
"NR4A1",0.00235199970405877
"EMC1",-0.741422657880812
"RPS11",0.600696093183872
"RRP7BP",0.860956338952837
"L3MBTL4",4.23342399787493
"ELOA-AS1",-1.56029731657871
"MIR34AHG",5.00737242840346
"COLEC11",0.627008450526658
"CPSF2",0.469442372982441
"TMEM116",2.299004455465
"LOC101930085",0.0885306226584483
"MUT",0.525268986407071
"IER5L",-0.431110076443124
"SLC25A25-AS1",-0.25310834877513
"ZC3H4",1.74232621438851
"JUN",0.0527095909328285
"PPP4R1L",-2.19864185659357
"PAGR1",-0.0283960530459312
"EXOSC10",2.11033108311029
"MNS1",0.412744774596818
"SMCR8",-0.261931636809547
"ABCA8",-0.724203034120281
"RPP25L",0.171585391456889
"RAMAC",1.55808758590727
"FBXO38",-1.13641645975791
"MS4A14",0.138097902166092
"HNRNPUL2",0.387750047543121
"PCDHB9",3.41305129017998
"CXCL12",-0.0557401869877653
"ZNF518B",-6.79721795774743
"PTGFR",-0.824292897325953
"C1S",-0.000277090320431663
"ZNF511",0.188563728694536
"DZIP1",-0.0562036298014649
"RGP1",0.187438382790984
"ENC1",-0.399954626708652
"SLC4A1AP",-1.42458095897408
"CD7",-0.349313534520423
"TIMM17A",0.543296752268644
"SCO1",-1.47006726875187
"GLRX3",-3.60019623142315
"HIST2H2BE",-0.0201935446867933
"ZNF689",1.09427368193547
"PIPSL",0.668963703907508
"PIK3R4",-0.888861570476256
