"geneid","coef"
"Intercept",51.4980471461461
"CD248",-0.117651280928574
"FLNB",-1.06401655137129
"NT5E",-0.147258899587509
"FGFBP2",0.117993333654375
"ITM2C",-0.00605287959220875
"PHGDH",-0.523537801630279
"LDHB",0.767091844259737
"PDE7A",1.06913305760969
"CX3CR1",0.415928427988036
"NKG7",0.826189240767018
"SLC7A6",0.396828427152706
"TTC38",-0.260842684822296
"FBL",0.391920169377056
"TCF7",-2.06535854333561
"NMT2",-0.866873937005288
"PTPRK",2.85536025907307
"CD8B",-2.02683558677624
"GTSCR1",9.0011179046364
"APOBEC3H",1.70390318408683
"GPR18",0.0493172641498773
"LEPROTL1",-0.428568047880828
"F2R",0.623672583854563
"MMP28",-0.289110290853022
"PDGFRB",-0.280408369915055
"SUSD1",0.570012729373636
"MAN1C1",0.189333787975454
"KLRD1",2.45085137492259
"NPM3",0.502865924914468
"VAMP5",-0.193781115738671
"KAT2A",0.19435663640043
"EPHA1",-0.208706670210271
"TPM2",0.0459526440334264
"C1QBP",0.0236676670434282
"CRIP1",0.376629887939899
"CD7",-0.760584339560625
"STMN1",-4.53072183799641
"ICOS",-1.72831734723706
"GK5",0.23352214435085
"FLT3LG",-0.379835929586641
"PYHIN1",5.56438765734475
"GNG7",-0.87620400724502
"CD244",0.869535419106061
"BCAS4",0.0648861691140312
"EFNA1",-0.385523501892821
"APOBEC3G",-2.14417629046225
"ZNF256",-0.140150566198672
"C1orf162",1.15445035081771
"NIPAL3",-2.64370711826007
"PAQR8",0.180321278984666
"ENOSF1",-0.125444484665336
"EOMES",-0.365897575435591
"UBASH3A",-1.1818494615976
"HSF2",0.338506309579988
"TRAP1",0.801914420122931
"TSHZ2",-0.186734873340308
"CTNNA1",-3.6943409031168
"SCD",-0.39124092929195
"SNRPN",-0.808835080833868
"ADSL",-0.326634909537752
"E2F5",-0.120905496031325
"TIGD7",1.16987593026259
"ARHGAP32",1.62095388004765
"DPH5",2.05273288754243
"DOCK10",-0.447681081479173
"ZNF544",-0.406921951362822
"TC2N",-0.307192527554272
"BTLA",-1.91933657429985
"RPS6",1.85698271650848
"CD79B",0.746831637679944
"TESPA1",-0.977004758739727
"ANXA2",-0.757363923395488
"ZNF671",0.158825575296954
"MAPKAPK5-AS1",1.68501049971162
"MT1E",0.0215382731924833
"RPS4X",2.47339016207215
"PLBD1",-0.105410746008914
"CDK6",-2.35907330930398
"MAP3K5",-0.338842948248993
"MAL",-0.150636079969212
"BEX2",0.224887827570657
"ARG1",-0.839737204546544
"TTLL3",0.445987767785507
"BLK",-0.117777719709252
"CPT1A",-0.587460960550462
"DSC1",1.15163750058948
"PARP3",2.89702813469618
"TMEM97",0.936443043196049
"PACSIN1",0.371217188358593
"DPP4",1.84962822029206
"DYRK2",-0.441163295206873
"TSPAN2",0.425031323618095
"MBOAT1",-0.91335925798841
"PDCD2L",-2.2006204529374
"CHI3L2",-0.938242258347194
"SLC26A8",-5.14985821310584
"SLC22A15",-0.412110582285526
"HSD17B8",-0.282533765918194
"SH3YL1",-1.0596284378224
"CERS6",3.27025613363468
"MRPL45",-0.891917738753884
"HADH",0.621445908571794
"EIF4G3",-0.284012707361388
"UPP1",0.296106466182507
"BMS1",-0.883488756848829
"ANTXR2",0.291489884958715
"ZNF30",-0.670388507807167
"DNASE1L3",0.983061111929914
"ENTPD1",-1.38285270581621
"PRDM1",-0.509147185767637
"H2AFY2",-0.613584935357681
"E2F2",1.17201357438174
"SPON1",-0.0375435460288881
"EFHD2",1.37041425050828
"KIAA0355",-1.42372877422336
"ARHGEF40",0.191392424286728
"RAP2A",0.128732924245302
"ADK",0.217794662056414
"GPX7",-1.11433093209061
"EIF2A",-3.01755507833916
"SLFN13",-0.948822140970906
"OGDH",-1.32825147437631
"APBA2",-0.364788750346889
"MGST3",1.98382955509331
"RGCC",0.216780347846173
"ANKRD13A",-0.754469934332376
"NUP160",-1.68301158681866
"NDST1",-0.15936661450557
"SLC38A11",2.94781551188939
"RPS2",-9.49651587016084
"TRAFD1",1.10002144465981
"RPL13P5",1.28918514166744
"CRISPLD2",-0.346726414534742
"SERPINF1",-0.438211397678353
"TIPARP",-0.805373929263088
"CMTM8",-0.323092190031329
"GBP1",0.28924552296853
"DIMT1",-0.326634690309373
"SFTPD",0.617983838391187
"ZNF480",1.6960948625376
"ESYT1",2.57505596341296
"SMARCD3",0.664941246171679
"NRG1",3.65386797398861
"LGALS3BP",0.210657887931133
"ZNF683",-2.47390799778337
"TNFAIP6",-0.129680233671867
"KIF13B",0.0948211638963497
"PDIA5",1.65909082946333
"PRDM8",1.63586735430625
"ST6GAL1",-1.32669999407805
"PLA2G16",-0.835841321454414
"HVCN1",-0.0483577139666257
"SLCO3A1",-0.133383771670185
"PROS1",3.48113118397652
"ARHGAP26",-1.61864465792278
"PAG1",1.05833571075798
"MRI1",0.338232180716054
"C11orf1",0.940823460358959
"LGALSL",-0.0118875331180186
"HMGB2",0.836078802965152
"NOD2",1.3293383310954
"PAFAH1B3",0.315902256569247
"FOXD2",2.41577936860727
"PRSS30P",-4.64176532645192
"SLC4A4",0.614251310578467
"ZNF548",-1.81619787102076
"SMAD7",0.8517782622277
"CEBPA",-0.0250512765777574
"MTHFD1L",0.222595387798181
"ACAA2",-1.52235339940746
"JAKMIP1",2.47357092335441
"CMSS1",1.10190013439921
"LUC7L",0.211058253160609
"SLC1A7",0.171379975065327
"SGPL1",1.16744477804129
"TIMD4",1.37683617218771
"PVRIG",-0.10663982363185
"PADI4",-0.776157779384754
"MYOF",0.648242834307934
